source_dataset,source_product_id,family_key,subtype_key,source_title,source_description,source_bullet_points,source_brand,source_color,source_image_urls_json,useful_judgments,useful_queries
abo,B07T963JPP,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Gray/Black), Anti-scratch, 24-pack","","AmazonCommercial Safety Glasses (Gray/Black), Anti-scratch, 24-pack",AmazonCommercial,Gray,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/9b/9bdf2596.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/43/434c331a.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b2/b253b52c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/41/41c2fb94.jpg""]",0,safety glasses | Catégories > safety glasses
abo,B07TFGK7QW,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Clear/Black), Anti-Fog, 12-pack","","AmazonCommercial Safety Glasses (Clear/Black), Anti-Fog, 12-pack",AmazonCommercial,Clear,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/fd/fd8475e7.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/32/3252093c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/2e/2e3f7b01.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/29/293977a8.jpg""]",0,safety glasses | Kategorien > safety glasses
abo,B07T962QCQ,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Gray/Black), Anti-scratch, 12-pack","","AmazonCommercial Safety Glasses (Gray/Black), Anti-scratch, 12-pack",AmazonCommercial,Gray,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/1b/1b6be016.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/59/59d1dad0.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/cc/cc0be059.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/11/11c1a137.jpg""]",0,safety glasses | Kategorien > safety glasses
abo,B07TDC39CN,safety,eye-face-protection,"AmazonCommercial Double Lens Safety Glasses (Clear/Black), Anti-scratch, 12-pack","","AmazonCommercial Double Lens Safety Glasses (Clear/Black), Anti-scratch, 12-pack",AmazonCommercial,Clear,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/fd/fd8475e7.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/eb/ebff4271.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/74/74205bb2.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a8/a874cb54.jpg""]",0,safety glasses | Categorías > safety glasses
abo,B07KD4XFXP,safety,eye-face-protection,"AmazonBasics Safety Ear Muffs Ear Protection, Black and Pink, and Safety Glasses, Clear Lens and Smoke Lens","","Safety earmuffs (black and pink) and safety glasses combo pack provide ear and eye protection; ideal for shooting ranges, construction sites, yard work, and more",AmazonBasics,Black and Pink,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b4/b45a5654.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/56/56960336.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/19/19711122.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/f5/f5633386.jpg""]",0,earmuff | Safety & Security > earmuff
abo,B07T962L4S,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Gray/Black), Anti-Fog, 12-pack","","AmazonCommercial Safety Glasses (Gray/Black), Anti-Fog, 12-pack",AmazonCommercial,Gray,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/1b/1b6be016.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/fe/fef5dc57.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/cb/cb1ffb1c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/8b/8bd2f68d.jpg""]",0,safety glasses | Categorie > safety glasses
abo,B07TB6Y59Y,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Clear), Anti-scratch, 24-pack","","AmazonCommercial Safety Glasses (Clear), Anti-scratch, 24-pack",AmazonCommercial,Clear,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/31/313346e5.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a5/a5f9826b.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/7a/7aaef016.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/e7/e75d706f.jpg""]",0,safety glasses | Kategorien > safety glasses
abo,B07KCYX4R9,safety,eye-face-protection,AmazonBasics Shooting Ear Muffs in Black and Blue and Shooting Safety Glasses in Clear Lens and Smoke Lens,"",1 year limited warranty,AmazonBasics,Black and Blue,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/bf/bf10c60b.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/c9/c9000183.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/f5/f5633386.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b0/b0e6aa1b.jpg""]",0,earmuff | Occupational Health & Safety Products > earmuff
abo,B085LQDGH2,safety,work-gloves,"AmazonBasics Cut-Resistant Work Gloves, Cut Level A2, Polyurethane Coated Gloves, Touch Screen, Salt and Pepper, Size 10, XL","","Cut-resistant (A2 cut level), polyurethane-coated work gloves (size 10) provide strength, dexterity and protection against light to medium cut hazards",AmazonBasics,Salt & Pepper,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/80/80248500.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/ae/ae959e9b.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/2c/2cbf55fd.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/60/60551fbc.jpg""]",0,biss | Products > biss
abo,B07KCT5TV6,safety,eye-face-protection,AmazonBasics Safety Earmuff in Black and Yellow & Safety Glasses in Clear Lens and Smoke Lens,"",Las orejeras de seguridad (negras y amarillas) y el paquete combinado de gafas de seguridad proporcionan protección para los oídos y los ojos,Amazon Basics,Negro y amarillo,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/02/02e56990.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/f5/f5633386.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b0/b0e6aa1b.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/44/44e6d20d.jpg""]",0,earmuff | Categorías > earmuff
abo,B07TFG5J9W,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Clear), Anti-Fog, 12-pack","","습기가 많거나 습한 상황에서 시력을 깨끗하게 유지하는 김 서림 방지 안전 안경 12팩. 먼지, 파편 및 자극물로부터 눈을 보호합니다.",AmazonCommercial,Clear,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/43/43ec1f58.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b3/b3190f1c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/29/29681802.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/68/686ec801.jpg""]",0,safety glasses | Safety & Security > safety glasses
abo,B07TC8GTR7,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Clear), Anti-scratch, 12-pack","","AmazonCommercial Safety Glasses (Clear), Anti-scratch, 12-pack",AmazonCommercial,Clear,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/31/313346e5.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/75/75ad4fb9.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/7a/7aaef016.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/6f/6fa0b57b.jpg""]",0,safety glasses | Kategorien > safety glasses
abo,B07T7MFPH4,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Gray/Black Anti-fog), 12-pack","","AmazonCommercial Safety Glasses (Gray/Black Anti-fog), 12-pack",AmazonCommercial,Gray,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/f2/f2a14437.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/40/4096775f.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/06/0621c618.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/d0/d0eeccf8.jpg""]",0,safety glasses | Catégories > safety glasses
abo,B07ZDFGMXM,safety,work-safety,"AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black, 6 pair","","",AmazonCommercial,Black,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/dc/dcf1f44d.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a9/a91a0bd8.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/09/09edfbd7.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a0/a0b30f82.jpg""]",0,safety supply | Paintball > safety supply
abo,B07ZDF587D,safety,work-safety,"AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black, 3 pair","","AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black, 3 pair",AmazonCommercial,Black,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/63/631e5c52.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/35/358fa952.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/5d/5df2c1b5.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/27/276452bb.jpg""]",0,safety supply | Categorie > safety supply
abo,B0821Y57MB,safety,work-safety,"AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black","","",AmazonCommercial,"","[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/df/dfae2a73.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a9/a91a0bd8.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/09/09edfbd7.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/42/428b3d3e.jpg""]",0,biss | Catégories > biss
abo,B07KCSXCVY,safety,eye-face-protection,"AmazonBasics Safety Ear Muffs Ear Protection, Black and Red, and Safety Glasses, Clear Lens and Smoke Lens","","Safety earmuffs (black and red) and safety glasses combo pack provide ear and eye protection; ideal for shooting ranges, construction sites, yard work, and more",AmazonBasics,Black and Red,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b0/b0641a48.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/e2/e2021a38.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/9f/9f66295c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/e8/e8461e43.jpg""]",0,earmuff | Safety & Security > earmuff
abo,B07TC8FXH2,safety,eye-face-protection,"AmazonCommercial Safety Glasses (Gray/Black Anti-scratch), 12-pack","","AmazonCommercial Safety Glasses (Gray/Black Anti-scratch), 12-pack",AmazonCommercial,Gray,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/9b/9bdf2596.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/2c/2cc6119b.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/2c/2cad34c9.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/aa/aa8cac28.jpg""]",0,safety glasses | Categorie > safety glasses
abo,B07DPYPV8F,safety,eye-face-protection,"AmazonBasics Anti-Scratch Safety Glasses, UV-Resistant, Clear Mirror Lens, 12- Count",An Amazon Brand,12-pack of safety glasses provides on-the-job eye protection for enhanced safety and efficiency,AmazonBasics,Clear Lens,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/d4/d495ff50.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/d8/d8a511ae.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/35/3503e080.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/6f/6f9cc0cf.jpg""]",0,safety glasses | Safety & Security > safety glasses
abo,B07NMR2KPW,safety,eye-face-protection,"AmazonBasics Anti-Fog Shooting Safety Glasses Eye Protection, 3-Count","","",AmazonBasics,"","[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/3e/3ea41a1e.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/1b/1bf46de5.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/04/041dc3b9.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/69/69fa72c3.jpg""]",0,biss | Catégories > biss
abo,B07MM2JG2J,safety,work-gloves,"AmazonBasics Cold Proof Thermal Winter Work Gloves, Black, M","",Waterproof and windproof thermal winter work gloves (M) for men and women in a stylish black color,Amazon Basics,Black,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b4/b47cb720.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/d1/d1db4448.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/87/8761cdf8.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/d9/d9c16e0e.jpg""]",0,mechanical components | Categorías > mechanical components
abo,B07ZDG78CH,safety,work-safety,"AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black, 1 pair","","AmazonCommercial Gel-Foam Soft Cap Work Knee Pads, 9 in, Black, 1 pair",AmazonCommercial,Black,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/df/dfae2a73.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/7e/7ed96f97.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/42/428b3d3e.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/89/89a24e73.jpg""]",0,safety supply | safety supply
abo,B07K4FPL6J,safety,eye-face-protection,"AmazonBasics Anti-Scratch Safety Glasses, UV-Resistant, Smoke Mirror Lens, 3-Count","",안전 안경 3팩은 안전성과 효율성을 향상시키기 위해 현장 시력 보호 기능을 제공합니다.,AmazonBasics,Smoke Lens,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/de/de0231cb.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/1d/1d3bda0c.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/9d/9d71373f.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/a8/a8d4b12c.jpg""]",0,safety glasses | Safety & Security > safety glasses
abo,B07KCT6738,safety,eye-face-protection,"AmazonBasics Safety Ear Muffs Ear Protection, Black and Pink, and Safety Glasses, Smoke Lens","","Safety earmuffs (black and pink) and safety glasses combo pack provide ear and eye protection; ideal for shooting ranges, construction sites, yard work, and more",AmazonBasics,Black and Pink,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/e9/e9c3986e.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/c3/c33ab2e2.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/b8/b8fc9f87.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/c6/c6de5b67.jpg""]",0,earmuff | Safety & Security > earmuff
abo,B07K3GMY93,safety,eye-face-protection,"AmazonBasics Anti-Scratch Safety Glasses Eye Protection, UV-Resistant, Clear Mirror Lens, 6-Count","",6팩의 안전 안경은 안전성과 효율성을 향상시키기 위해 현장 시력 보호 기능을 제공합니다.,AmazonBasics,Clear Lens,"[""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/51/5146f0d8.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/eb/eb91d96d.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/f5/f5111fa0.jpg"",""https://amazon-berkeley-objects.s3.amazonaws.com/images/original/bd/bde3bc74.jpg""]",0,safety glasses | Safety & Security > safety glasses
